SampleYear,SampleMonth,Period,Location,FilmDate,NoPts,AnalysisBy,AnalysisDate,Transect,AA,AC,AF,AG,AGSP,AH,AL,AP,APR,AT,AU,CN,CORAL,CORJU,DCY,DL,DSO,EF,FF,HC,IR,IS,MAFO,MAL,MAN,MAR,MC,MD,MDA,MF,MILA,MILC,MILS,ML,MM,MME,MSPP,MYSP,OA,OD,OFAV,OFRA,OX,PA,PB,PBSP,PC,PCL,PD,PF,PP,PS,SB,SC,SCSP,SH,SI,SL,SR,SS,SSPP,TC,BRIA,ENGO,ERYTH,FAN,GO,PLUME,ROD,WHIP,BALL,BASP,BOSP,CLIO,CLSP,ENSP,ROPE,SPO,TUBE,PALY,ZO,ZOSO,ANEM,CMOR,AMPH,CALG,CLAD,DICT,HALI,LIAG,LOBO,MACA,MICRO,PEY,RAMI,SARG,FLCY,LYNG,SCHIZ,EAC,B,P,R,RO,S,O,UNK,TWS,BL,BBD,WBD,PLA,YBD,DSD,DCOR,SCTLD,Check,Notes,
2012,10,Annual,South Water,10/2/2012,345,Leslie Henderson,1/29/2013,6,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,1.23,0.31,0.31,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,1.54,0.00,0.00,0.00,0.00,2.77,0.00,0.00,0.00,0.00,1.23,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.46,0.00,23.69,0.00,0.00,9.23,3.08,0.00,,,0.00,9.54,0.00,0.00,33.23,0.00,0.00,0.62,0.00,0.92,0.00,0.00,6.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,College Shoal East,10/4/2012,270,Leslie Henderson,11/15/2012,1,0.76,0.00,0.00,0.00,1.52,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.37,24.33,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.89,0.00,3.42,0.38,0.00,25.86,0.76,0.00,,,0.00,2.28,0.00,0.00,19.01,0.00,0.00,0.00,0.00,0.76,0.00,0.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,College Shoal East,10/4/2012,270,Leslie Henderson,11/15/2012,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,8.11,11.58,0.39,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.42,0.00,3.09,0.39,0.00,28.96,1.16,0.00,,,0.00,4.63,0.00,0.00,25.10,0.00,0.00,0.39,0.00,3.47,0.00,0.00,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,College Shoal East,10/4/2012,255,Leslie Henderson,11/15/2012,3,0.00,0.00,0.00,0.00,0.41,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.80,27.35,2.86,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35,0.00,2.04,0.00,0.00,28.98,1.22,0.00,,,0.00,0.41,0.00,0.41,14.29,0.00,0.00,0.82,0.00,2.04,0.00,0.00,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,College Shoal East,10/4/2012,240,Leslie Henderson,11/15/2012,4,0.00,0.00,0.00,0.00,0.00,0.00,2.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.88,25.00,2.59,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.47,0.00,3.88,0.00,0.00,26.29,2.16,0.00,,,0.00,6.03,0.00,0.00,19.40,0.00,0.00,0.00,0.00,0.43,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,College Shoal East,10/4/2012,240,Leslie Henderson,11/15/2012,5,0.00,0.00,0.00,0.00,0.45,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38,19.64,0.45,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.70,0.00,3.13,0.00,0.00,33.04,2.23,0.00,,,0.00,4.91,0.00,0.00,15.18,0.00,0.00,0.00,0.00,0.89,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,College Shoal East,10/4/2012,255,Leslie Henderson,11/15/2012,6,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,13.64,0.83,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.81,0.00,2.07,0.00,0.00,27.27,5.37,0.00,,,0.00,0.41,0.00,0.00,14.05,0.00,0.00,0.00,0.00,1.24,0.00,0.00,5.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Grammanik Tiger FSA,10/9/2012,345,Leslie Henderson,1/31/2013,1,0.00,0.00,0.00,0.30,0.30,0.00,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.57,10.68,0.59,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.23,0.00,5.34,0.00,0.00,16.32,1.78,0.00,,,0.00,3.26,0.00,0.89,24.93,0.00,0.00,0.30,0.00,12.46,0.00,0.00,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Grammanik Tiger FSA,10/9/2012,375,Leslie Henderson,1/31/2013,2,1.11,0.00,0.00,1.11,0.55,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.00,0.00,3.05,4.16,19.11,0.83,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,9.97,0.28,0.00,23.27,1.66,0.00,,,0.00,1.39,0.00,0.28,19.11,0.00,0.00,0.55,0.00,2.77,0.00,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Grammanik Tiger FSA,10/9/2012,300,Leslie Henderson,1/31/2013,3,0.00,0.00,0.00,1.77,0.71,0.00,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.77,9.22,21.63,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.93,0.00,6.38,0.00,0.00,24.47,2.84,0.00,,,0.00,0.35,0.00,1.77,16.31,0.00,0.00,0.00,0.00,1.06,0.00,0.00,6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Grammanik Tiger FSA,10/9/2012,300,Leslie Henderson,1/31/2013,4,0.00,0.00,0.00,1.06,1.76,0.00,3.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.76,1.76,16.55,0.35,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.34,0.00,9.86,0.00,0.00,19.72,1.41,0.00,,,0.00,1.06,0.00,2.11,29.58,0.00,0.00,0.00,0.00,1.06,0.00,0.00,5.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Grammanik Tiger FSA,10/9/2012,315,Leslie Henderson,1/31/2013,5,0.00,0.00,0.00,0.00,0.65,0.00,1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,21.17,0.65,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,3.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.91,0.00,7.82,0.33,0.00,21.82,1.95,0.00,,,0.00,1.63,0.00,2.93,23.13,0.00,0.00,0.65,0.00,4.89,0.33,0.00,2.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Grammanik Tiger FSA,10/9/2012,285,Leslie Henderson,1/31/2013,6,0.73,0.00,0.00,0.00,0.37,0.00,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.16,26.37,0.73,0.00,1.10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.66,0.00,10.62,0.37,0.00,20.88,1.47,0.00,,,0.00,0.37,0.00,1.10,15.02,0.00,0.00,0.00,0.00,2.20,0.37,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Fish Bay,10/11/2012,285,Leslie Henderson,2/15/2013,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,18.35,10.49,0.00,0.00,19.85,0.00,,,0.00,19.48,0.00,0.00,13.48,0.00,0.00,0.75,0.00,13.11,0.00,0.00,6.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Fish Bay,10/11/2012,300,Leslie Henderson,2/15/2013,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.00,1.03,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.34,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,19.31,6.90,0.00,0.00,30.34,0.00,,,0.00,13.45,0.00,0.00,18.28,0.00,0.00,0.00,0.00,5.17,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Fish Bay,10/11/2012,270,Leslie Henderson,2/15/2013,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.53,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,1.53,4.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.24,3.05,0.00,0.00,27.10,0.00,,,0.00,12.98,0.00,0.00,11.83,0.00,0.00,0.00,0.00,5.34,0.00,0.00,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Fish Bay,10/11/2012,285,Leslie Henderson,2/15/2013,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,2.87,0.00,7.17,1.43,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.72,0.00,0.00,0.00,0.36,0.00,0.00,5.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,3.94,0.00,0.00,23.66,0.00,,,0.00,2.15,0.00,0.00,21.86,0.00,0.00,0.00,0.00,8.24,0.00,0.00,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Fish Bay,10/11/2012,300,Leslie Henderson,2/15/2013,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.37,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.71,0.00,2.03,0.68,0.00,0.34,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,0.00,0.00,0.00,0.00,0.00,1.02,7.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,3.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,21.02,4.07,0.00,0.00,14.58,0.00,,,0.00,2.71,0.00,0.00,22.71,0.00,0.00,0.00,0.00,7.46,0.00,0.00,1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Fish Bay,10/11/2012,255,Leslie Henderson,2/15/2013,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.87,0.00,2.01,0.80,0.00,0.40,,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00,4.42,6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.87,1.61,0.00,0.00,11.65,0.00,,,0.00,1.20,0.00,0.00,29.32,0.00,0.00,0.00,0.00,2.81,0.00,0.00,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Black Point,10/25/2012,345,Elizabeth Clemens,11/12/2012,1,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.87,0.00,0.00,1.45,0.00,0.00,0.00,1.74,1.16,0.00,0.00,,0.00,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.64,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.83,0.58,0.00,0.00,1.74,0.00,,,0.00,1.16,0.00,0.00,29.86,0.00,1.74,0.00,0.00,14.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Black Point,10/25/2012,345,Elizabeth Clemens,11/12/2012,2,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.00,8.14,5.81,0.00,0.00,,0.00,0.00,0.00,0.29,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.49,0.00,0.00,0.00,0.00,0.00,0.29,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.59,0.00,0.00,0.00,0.00,0.00,,,0.00,2.33,0.00,0.00,27.03,0.00,0.00,1.16,0.00,6.40,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Black Point,10/25/2012,390,Elizabeth Clemens,11/12/2012,3,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,6.92,0.00,0.00,0.00,4.87,3.59,0.00,0.00,,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.59,0.00,0.00,0.00,0.26,0.00,,,0.00,3.59,0.00,0.51,32.56,0.00,0.00,1.54,0.00,6.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Black Point,10/25/2012,375,Elizabeth Clemens,11/12/2012,4,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.16,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,5.93,2.43,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.27,0.00,0.00,0.00,0.00,0.00,1.62,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.66,0.00,0.00,0.00,0.00,0.00,,,0.00,5.93,0.00,0.00,23.72,0.00,0.00,1.89,0.00,5.93,0.00,0.00,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Black Point,10/25/2012,345,Elizabeth Clemens,11/12/2012,5,2.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.19,0.58,0.00,0.00,,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,11.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.87,0.00,0.00,0.00,0.00,0.00,,,0.00,5.80,0.00,0.00,27.25,0.00,0.00,0.00,0.00,4.06,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Black Point,10/25/2012,300,Elizabeth Clemens,11/12/2012,6,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.33,0.00,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.67,0.00,0.00,0.00,0.00,0.00,,,0.00,0.33,0.00,0.00,33.00,0.00,0.00,2.33,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2012,10,Annual,Flat Cay,10/25/2012,315,Elizabeth Clemens,11/13/2012,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.63,0.00,0.00,1.59,0.00,0.00,0.00,9.52,0.32,0.00,0.00,,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,0.00,37.46,0.32,0.00,1.59,0.00,0.00,,,0.00,0.00,0.00,0.00,14.29,0.00,0.00,3.81,0.00,10.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
