Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2020,1,8,10:07:37,17.9356,-66.8958,7,3.8,"8km SSE of Guanica, Puerto Rico",1578478057
2020,1,8,9:19:57,17.9356,-66.6961,6,4.1,"14km SSE of Tallaboa, Puerto Rico",1578475197
2020,1,8,6:51:44,17.9688,-66.9705,10,3.7,"5km WSW of Fuig, Puerto Rico",1578466304
2020,1,8,3:52:48,17.9856,-66.8245,8,4.1,"9km SSE of Indios, Puerto Rico",1578455568
2020,1,8,0:59:49,17.9508,-66.9356,7,4.2,"6km SW of Guanica, Puerto Rico",1578445189
2020,1,7,20:32:59,17.9221,-66.7125,6,4,"3km S of Tallaboa, Puerto Rico",1578429179
2020,1,7,19:58:56,17.9186,-66.8311,7,3.5,"6km S of Indios, Puerto Rico",1578427136
2020,1,7,18:43:46,17.9295,-66.8913,5,4.3,"10km SSE of Guanica, Puerto Rico",1578422626
2020,1,7,18:10:55,17.9865,-66.7458,16,4.2,"2km NNW of Tallaboa, Puerto Rico",1578420655
2020,1,7,17:42:01,17.8941,-66.761,10,3.7,"12km SSE of Indios, Puerto Rico",1578418921
2020,1,7,17:31:21,17.9844,-66.7271,10,3.5,"1km SW of Tallaboa, Puerto Rico",1578418281
2020,1,7,16:50:54,17.9862,-66.7537,10,3.6,"3km SSE of Magas Arriba, Puerto Rico",1578415854
2020,1,7,16:27:07,17.9645,-66.8256,8,4.6,"6km SW of Tallaboa, Puerto Rico",1578414427
2020,1,7,16:04:30,17.967,-66.7718,10,3.8,"13km SSE of Indios, Puerto Rico",1578413070
2020,1,7,15:55:11,18.0103,-66.7708,8,4.2,"1km SE of Santo Domingo, Puerto Rico",1578412511
2020,1,7,14:39:35,17.939,-66.7041,4,4.1,"11km SSE of Tallaboa, Puerto Rico",1578407975
2020,1,7,14:23:39,17.9304,-66.6875,10,4.4,"7km SSE of Tallaboa, Puerto Rico",1578407019
2020,1,7,14:04:46,17.9563,-66.7779,11.5,4.2,"6km SE of Indios, Puerto Rico",1578405886
2020,1,7,13:21:59,17.993,-66.744,10,3.7,"2km W of Tallaboa, Puerto Rico",1578403319
2020,1,7,13:00:22,17.9727,-66.6678,10,4.4,"5km ESE of Tallaboa, Puerto Rico",1578402022
2020,1,7,12:54:42,17.9315,-66.927,8,4.7,"3km S of Guanica, Puerto Rico",1578401682
2020,1,7,12:52:34,17.9509,-66.7219,10,3.8,"4km S of Tallaboa, Puerto Rico",1578401554
2020,1,7,12:46:58,17.9232,-66.6931,10,3.5,"8km SSE of Tallaboa, Puerto Rico",1578401218
2020,1,7,12:21:04,18.0291,-66.7975,10,3.9,"2km NW of Guayanilla, Puerto Rico",1578399664
2020,1,7,12:10:44,18.0348,-66.7146,10,4.3,"2km SSE of Penuelas, Puerto Rico",1578399044
2020,1,7,12:08:10,17.9436,-66.8948,9,3.7,"7km SE of Guanica, Puerto Rico",1578398890
2020,1,7,11:18:43,18.0223,-66.776,9,5.6,"8km SSW of Tallaboa, Puerto Rico",1578395923
2020,1,7,11:18:17,17.9222,-66.8113,10,3.5,"8km S of Indios, Puerto Rico",1578395897
2020,1,7,11:14:49,17.9306,-66.783,5,4.3,"10km SSW of Tallaboa, Puerto Rico",1578395689
2020,1,7,11:02:36,17.9529,-66.7208,10,4.3,"4km S of Tallaboa, Puerto Rico",1578394956
2020,1,7,10:28:10,17.9465,-66.7438,10,4.1,"4km S of Tallaboa, Puerto Rico",1578392890
2020,1,7,10:18:27,17.921,-66.8547,10,3.9,"7km SE of Guanica, Puerto Rico",1578392307
2020,1,7,10:17:26,17.907,-66.7467,10,3.7,"10km SSW of Tallaboa, Puerto Rico",1578392246
2020,1,7,10:13:54,17.9315,-66.718,7,4.1,"6km S of Tallaboa, Puerto Rico",1578392034
2020,1,7,9:42:11,17.9128,-66.6898,10,4.7,"9km SSE of Tallaboa, Puerto Rico",1578390131
2020,1,7,9:41:31,18.0146,-66.8278,10,4.1,"3km ESE of Indios, Puerto Rico",1578390091
2020,1,7,9:35:37,17.9993,-66.7673,13,4,"3km W of Tallaboa, Puerto Rico",1578389737
2020,1,7,9:18:54,17.9433,-66.827,5,3.7,"7km S of Indios, Puerto Rico",1578388734
2020,1,7,9:08:57,17.9645,-66.772,8,4.1,"8km SE of Indios, Puerto Rico",1578388137
2020,1,7,9:02:41,17.9374,-66.7681,10,3.7,"8km SE of Indios, Puerto Rico",1578387761
2020,1,7,9:01:12,17.9178,-66.763,10,4.2,"9km SSW of Tallaboa, Puerto Rico",1578387672
2020,1,7,8:59:52,17.87,-66.8258,10,3.9,"13km S of Indios, Puerto Rico",1578387592
2020,1,7,8:50:45,17.9418,-66.6754,10,5,"7km SE of Tallaboa, Puerto Rico",1578387045
2020,1,7,8:40:53,17.9227,-66.7593,15.4,3.7,"9km SSW of Tallaboa, Puerto Rico",1578386453
2020,1,7,8:34:01,17.8919,-66.7217,10,5.6,"11km S of Tallaboa, Puerto Rico",1578386041
2020,1,7,8:30:55,17.9206,-66.767,10,4.6,"9km SE of Indios, Puerto Rico",1578385855
2020,1,7,8:29:49,17.8685,-66.7029,10,5,"14km S of Tallaboa, Puerto Rico",1578385789
2020,1,7,8:24:25,17.8686,-66.8266,9,6.4,"13km S of Indios, Puerto Rico",1578385465
2020,1,6,21:37:55,17.9391,-66.835,7,4.4,"8km SSW of Tallaboa, Puerto Rico",1578346675
2020,1,6,16:29:09,17.926,-66.8556,7,3.6,"8km SSW of Indios, Puerto Rico",1578328149
2020,1,6,14:58:19,17.9088,-66.8941,7,4.3,"4km SE of Maria Antonia, Puerto Rico",1578322699
2020,1,6,14:51:17,17.9075,-66.799,6,4.9,"8km SSW of Tallaboa, Puerto Rico",1578322277
2020,1,6,11:41:59,17.9125,-66.7908,16.2,3.5,"9km SSE of Indios, Puerto Rico",1578310919
2020,1,6,10:32:18,17.8675,-66.8193,6,5.8,"9km SE of Indios, Puerto Rico",1578306738
2020,1,3,16:52:12,17.8978,-66.804,3,3.6,"9km SSE of Indios, Puerto Rico",1578070332
2020,1,3,3:41:15,17.9006,-66.8261,2,4.7,"8km S of Indios, Puerto Rico",1578022875
2020,1,2,20:42:02,17.9148,-66.8333,7,4.5,"5km SW of Tallaboa, Puerto Rico",1577997722
2020,1,2,16:49:40,17.8379,-66.8069,10,3.6,"17km S of Indios, Puerto Rico",1577983780
2020,1,1,10:59:48,17.939,-66.8426,7,3.6,"12km S of Indios, Puerto Rico",1577876388
2019,12,31,23:07:42,17.9226,-66.8408,5,4.2,"7km SE of Indios, Puerto Rico",1577833662
2019,12,29,5:49:07,17.925,-66.863,4,3.6,"10km SE of Guanica, Puerto Rico",1577598547
2019,12,29,1:21:14,17.9308,-66.8363,3,4.7,"11km SSE of Maria Antonia, Puerto Rico",1577582474
2019,12,29,1:06:00,17.8846,-66.864,6,5,"9km S of Indios, Puerto Rico",1577581560
2019,12,29,0:34:01,17.9338,-66.8535,6,3.5,"14km SSE of Guanica, Puerto Rico",1577579641
2019,12,29,0:06:39,17.9243,-66.8418,6,3.9,"15km SSE of Guanica, Puerto Rico",1577577999
2019,12,28,23:35:59,17.9035,-66.8483,6,3.7,"11km S of Indios, Puerto Rico",1577576159
2019,12,28,22:35:37,17.9371,-66.8661,6,4.7,"11km SSE of Guanica, Puerto Rico",1577572537
2019,11,10,18:29:51,18.049,-65.5095,10,3.9,"28km SSE of Esperanza, Puerto Rico",1573410591
2019,10,25,0:30:29,17.9461,-66.3368,7,3.8,"11km SSE of Jauca, Puerto Rico",1571963429
2019,9,5,9:33:28,18.1506,-67.3771,3,4.3,"16km WNW of Puerto Real, Puerto Rico",1567676008
2019,7,28,21:41:43,18.497,-64.995,13,4.2,"10km NW of Charlotte Amalie, U.S. Virgin Islands",1564350103
2019,5,2,1:10:26,17.9946,-65.8256,13,4.1,"10km SE of El Negro, Puerto Rico",1556759426
2019,3,12,13:08:57,17.93,-66.1798,13,4.6,"14km SSW of Jobos, Puerto Rico",1552396137
2019,2,16,8:55:02,18.2478,-66.974,12,3.8,"3km E of Las Marias, Puerto Rico",1550307302
2018,7,5,2:11:27,18.4338,-64.5343,98,3.5,"13km NE of Road Town, British Virgin Islands",1530756687
2018,5,10,19:48:36,17.9283,-66.0126,13,3.9,"11km SSE of Arroyo, Puerto Rico",1525981716
2018,4,6,21:21:13,18.702,-64.6711,40.1,4.7,"32km N of Road Town, British Virgin Islands",1523049673
2018,3,1,13:43:38,18.7226,-64.6836,96,3.6,"42km NNE of Road Town, British Virgin Islands",1519911818
2018,1,10,18:35:50,18.4808,-64.7946,138,3.7,"20km WNW of Road Town, British Virgin Islands",1515609350
2017,10,14,14:33:12,18.4568,-67.4137,10,4.3,"21km NW of Rincon, Puerto Rico",1507991592
2017,10,1,8:57:43,18.4764,-67.7284,82,4.4,"52km WNW of Rincon, Puerto Rico",1506848263
2017,8,12,16:12:10,17.5435,-67.2421,6,3.5,"47km S of Pole Ojea, Puerto Rico",1502554330
2017,7,13,23:23:35,18.2738,-64.6656,21,3.5,"28km SSW of Road Town, British Virgin Islands",1499988215
2017,6,21,7:54:51,18.1098,-67.8433,149,3.6,"68km WSW of Rincon, Puerto Rico",1498031691
2017,6,17,4:53:28,18.7273,-64.5941,41,3.5,"15km NNE of Road Town, British Virgin Islands",1497675208
2017,6,17,0:13:23,18.0948,-67.9991,42,3.5,"71km WSW of Rincon, Puerto Rico",1497658403
2017,4,23,2:54:32,18.2596,-67.9848,161,3.7,"66km SE of Punta Cana, Dominican Republic",1492916072
2017,4,14,22:44:38,18.1221,-67.876,150,3.5,"70km WSW of Stella, Puerto Rico",1492209878
2017,3,18,23:12:58,18.1562,-67.7894,137,3.5,"66km WSW of Stella, Puerto Rico",1489878778
2017,2,2,15:48:16,18.607,-65.954,75,3.6,"22km NNW of Loiza, Puerto Rico",1486050496
2017,1,17,5:28:03,17.8985,-65.6295,6,3.5,"33km SE of Emajagua, Puerto Rico",1484630883
2016,12,5,14:29:54,17.919,-65.8795,4,4.6,"9km S of Emajagua, Puerto Rico",1480948194
2016,12,1,0:48:26,18.3595,-64.8707,103,3.5,"6km ENE of Charlotte Amalie, U.S. Virgin Islands",1480553306
2016,11,11,14:31:18,17.9216,-65.609,5,4,"24km SW of Esperanza, Puerto Rico",1478874678
2016,11,6,8:28:23,17.9365,-65.6143,4,3.5,"23km SW of Esperanza, Puerto Rico",1478420903
2016,10,17,13:42:49,18.3096,-65.4978,122,3.8,"14km E of Luis M. Cintron, Puerto Rico",1476711769
2016,10,14,1:24:26,18.2752,-66.1652,131,3.9,"6km WNW of Aguas Buenas, Puerto Rico",1476408266
2016,9,5,18:35:54,17.885,-65.6532,6.7,3.5,"26km SE of El Negro, Puerto Rico",1473100554
2016,9,2,22:50:29,17.902,-65.6384,11,4.3,"27km SE of El Negro, Puerto Rico",1472856629
2016,8,26,8:13:32,18.697,-67.6666,30,3.5,"59km NW of Rincon, Puerto Rico",1472199212
2016,7,17,8:43:36,18.3421,-67.76,151,3.8,"53km W of Rincon, Puerto Rico",1468745016
2016,7,10,4:17:22,18.5244,-66.7533,89,3.7,"6km NW of Arecibo, Puerto Rico",1468124242
2016,6,10,6:19:37,18.2714,-64.7096,128,3.7,"18km SSW of Road Town, British Virgin Islands",1465539577
2016,5,30,6:41:18,18.7495,-67.4176,5,3.5,"44km NW of San Antonio, Puerto Rico",1464590478
2016,5,24,18:54:33,18.3141,-67.2605,22,3.7,"1km WSW of Stella, Puerto Rico",1464116073
2016,5,7,8:29:51,18.3045,-67.2444,13,3.7,"1km S of Stella, Puerto Rico",1462609791
2016,4,15,10:45:14,18.5762,-67.9223,176,3.5,"50km E of Punta Cana, Dominican Republic",1460717114
2016,4,14,15:00:47,18.1007,-64.9636,8,3.6,"26km S of Charlotte Amalie, U.S. Virgin Islands",1460646047
2016,4,14,6:14:28,18.1175,-64.9458,13,3.6,"24km S of Charlotte Amalie, U.S. Virgin Islands",1460614468
2016,3,3,7:06:12,18.1947,-67.8872,123,3.7,"69km WSW of Rincon, Puerto Rico",1456988772
2016,2,22,13:21:35,18.1049,-67.1165,9,3.9,"2km NNW of Monte Grande, Puerto Rico",1456147295
2016,2,21,1:10:41,18.1432,-65.122,126,3.5,"25km SE of Culebra, Puerto Rico",1456017041
2015,11,22,10:09:15,18.2971,-66.6464,20,3.8,"6km ENE of Utuado, Puerto Rico",1448186955
2015,10,2,2:34:34,18.0175,-65.3748,13,4.2,"13km SE of Esperanza, Puerto Rico",1443753274
2015,8,22,8:18:59,18.7014,-65.1364,59,3.5,"45km NNW of Charlotte Amalie, U.S. Virgin Islands",1440231539
2015,7,31,1:52:35,18.1611,-64.521,140,3.6,"30km SSE of Road Town, British Virgin Islands",1438307555
2015,1,21,5:49:57,18.4169,-67.7212,123,3.7,"50km W of Rincon, Puerto Rico",1421819397
2014,12,19,19:58:01,18.0405,-67.9716,101,3.5,"75km SE of Punta Cana, Dominican Republic",1419019081
2014,11,17,17:21:40,18.7399,-67.1576,83,3.5,"28km NNW of San Antonio, Puerto Rico",1416244900
2014,8,13,3:05:16,18.6263,-65.1845,73,4.6,"37km NNE of Culebra, Puerto Rico",1407899116
2013,11,29,23:14:34,18.4682,-65.8563,96,3.7,"4km NNE of Loiza, Puerto Rico",1385766874
2013,9,26,18:44:01,18.2122,-67.8785,168,3.5,"67km WSW of Rincon, Puerto Rico",1380221041
2013,9,15,12:05:37,18.2089,-67.9639,102,3.7,"62km SE of Punta Cana, Dominican Republic",1379246737
2013,9,8,20:13:31,18.4645,-66.3105,93,3.9,"1km NNW of San Antonio, Puerto Rico",1378671211
2013,8,26,18:56:55,18.2481,-67.2005,25,4.1,"4km SSW of La Playa, Puerto Rico",1377543415
2013,8,22,4:35:59,18.0396,-67.4275,8,3.5,"25km W of Puerto Real, Puerto Rico",1377146159
2013,8,22,1:49:58,18.04,-67.4265,8,3.7,"25km W of Puerto Real, Puerto Rico",1377136198
2013,3,24,16:03:27,18.5013,-65.2815,96,3.9,"22km N of Culebra, Puerto Rico",1364141007
2012,8,2,17:42:45,18.623,-64.587,48.5,4,Virgin Islands region,1343929365
2012,7,24,5:11:38,18.007,-67.088,7.3,3.7,Puerto Rico,1343106698
2012,7,19,6:27:39,18.459,-65.339,114,4.1,Puerto Rico region,1342679259
2012,7,19,3:15:35,18.1,-67.612,151.2,3.5,"Mona Passage, Puerto Rico",1342667735
2012,6,22,21:19:04,18.351,-65.201,94.5,3.5,Puerto Rico region,1340399944
2012,5,27,7:45:00,18.113,-64.857,4.1,4.3,Virgin Islands region,1338104700
2012,5,4,16:53:35,17.939,-64.98,184.6,3.8,Virgin Islands region,1336150415
2012,4,12,5:34:53,18.172,-67.36,17.7,3.6,"Mona Passage, Puerto Rico",1334208893
2012,4,3,16:24:36,17.942,-64.914,8.1,3.7,Virgin Islands region,1333470276
2011,12,17,6:09:09,18.172,-67.371,17,5.1,"Mona Passage, Puerto Rico",1324102149
2011,12,17,6:06:12,18.188,-67.37,14,5.2,"Mona Passage, Puerto Rico",1324101972
2011,10,19,8:00:58,18.647,-67.951,89.6,3.5,Mona Passage,1319011258
2011,10,8,12:52:32,18.345,-65.033,99.3,3.8,Virgin Islands region,1318078352
2011,5,20,3:54:54,17.878,-65.596,6.5,4,Puerto Rico region,1305863694
2011,4,30,6:28:21,17.932,-64.699,160.4,3.6,Virgin Islands region,1304144901
2011,3,24,16:13:12,18.358,-64.828,96.5,4,Virgin Islands region,1300983192
2011,2,16,23:41:23,17.829,-67.044,11.6,3.9,Puerto Rico region,1297899683
2010,12,24,23:43:44,18.26,-66.135,102.9,5.1,Puerto Rico,1293234224
2010,12,4,15:34:35,18.027,-64.742,32.3,3.5,Virgin Islands region,1291476875
2010,12,3,22:43:34,18.621,-64.786,50.4,4.4,Virgin Islands region,1291416214
2010,10,29,16:56:18,18.131,-67.729,50.8,4.3,"Mona Passage, Puerto Rico",1288371378
2010,7,22,0:00:04,18.483,-64.949,123.7,4.5,Virgin Islands region,1279756804
2010,6,5,18:26:33,18.64,-67.98,77.5,4.1,Mona Passage,1275762393
2010,5,16,21:03:53,18.019,-67.58,3.6,3.6,"Mona Passage, Puerto Rico",1274043833
2010,5,16,5:16:10,18.4,-67.07,113,5.8,Puerto Rico,1273986970
2010,3,28,22:11:23,18.562,-66.932,11.7,3.5,Puerto Rico region,1269814283
2009,10,16,5:16:07,18.347,-64.672,92,3.7,Virgin Islands region,1255670167
2009,9,13,15:08:43,18.211,-67.337,25.7,3.5,"Mona Passage, Puerto Rico",1252854523
2009,8,26,5:15:50,18.247,-67.895,122.8,3.5,"Mona Passage, Puerto Rico",1251263750
2009,8,24,4:02:06,18.446,-65.439,162.6,3.5,Puerto Rico region,1251086526
2009,5,29,17:47:07,18.543,-66.623,81,3.5,Puerto Rico region,1243619227
2009,5,2,8:34:39,18.172,-67.023,21.2,3.5,Puerto Rico,1241253279
2009,1,13,4:25:15,18.627,-64.548,50.5,3.5,Virgin Islands region,1231820715
2008,12,24,11:28:10,18.712,-66.799,98,3.5,Puerto Rico region,1230118090
2008,9,19,18:08:54,18.47,-66.035,119.9,3.8,Puerto Rico region,1221847734
2008,9,8,18:28:38,18.474,-64.872,85.5,3.7,Virgin Islands region,1220898518
2008,6,15,0:28:23,18.597,-67.974,142.9,3.7,Mona Passage,1213489703
2008,5,5,16:31:45,18.306,-67.925,101.9,3.5,"Mona Passage, Dominican Republic",1210005105
2008,4,13,9:42:25,18.551,-64.606,49.6,3.6,Virgin Islands region,1208079745
2008,3,26,7:39:29,18.14,-64.707,124,3.5,Virgin Islands region,1206517169
2008,3,25,8:56:07,18.306,-67.613,137.5,3.5,"Mona Passage, Puerto Rico",1206435367
2008,3,20,10:19:42,18.15,-67.818,117.7,3.5,"Mona Passage, Puerto Rico",1206008382
2008,2,11,3:58:44,18.694,-64.988,64.2,3.9,Virgin Islands region,1202702324
2008,2,7,14:28:55,18.722,-64.619,93.1,3.5,Virgin Islands region,1202394535
2008,2,3,7:22:04,18.113,-67.94,49.7,3.7,"Mona Passage, Puerto Rico",1202023324
2008,2,2,1:16:04,18.667,-66.452,85.4,3.5,Puerto Rico region,1201914964
2008,1,26,4:38:07,18.521,-64.567,67.9,3.7,Virgin Islands region,1201322287
2008,1,16,4:11:56,17.762,-67.967,61.9,4.1,Puerto Rico region,1200456716
2007,12,25,20:56:42,18.187,-64.773,129.3,3.6,Virgin Islands region,1198616202
2007,11,22,7:01:54,18.168,-64.532,134.5,4.4,Virgin Islands region,1195714914
2007,10,4,3:17:08,18.089,-64.642,138.2,3.5,Virgin Islands region,1191467828
2007,8,24,6:55:01,18.105,-64.576,2.6,3.5,Virgin Islands region,1187938501
2007,7,24,18:20:15,18.715,-65.134,2.8,3.6,Virgin Islands region,1185301215
2007,7,12,15:59:40,18.434,-66.069,118.9,3.5,"San Juan urban area, Puerto Rico",1184255980
2007,6,25,16:04:57,18.66,-64.661,43.6,4,Virgin Islands region,1182787497
2007,6,3,12:28:17,18.138,-64.853,6.9,4.2,Virgin Islands region,1180873697
2007,5,1,3:27:02,18.042,-67.22,34.7,3.9,"Mona Passage, Puerto Rico",1177990022
2007,4,22,7:15:32,18.349,-66.031,116.4,3.5,"San Juan urban area, Puerto Rico",1177226132
2007,4,22,1:17:02,18.699,-64.603,46.6,3.6,Virgin Islands region,1177204622
2007,3,15,3:21:59,17.988,-67.059,5.1,3.6,Puerto Rico,1173928919
2007,1,31,7:24:48,18.013,-65.448,14.6,3.7,Puerto Rico region,1170228288
2007,1,28,5:02:12,18.142,-67.883,110.9,3.6,"Mona Passage, Puerto Rico",1169960532
2007,1,22,10:39:56,18.557,-65.028,22.9,3.8,Virgin Islands region,1169462396
2007,1,19,13:12:38,18.451,-65.722,125,3.5,Puerto Rico region,1169212358
2007,1,17,1:26:46,18.236,-67.381,127,3.6,"Mona Passage, Puerto Rico",1168997206
2006,11,24,19:53:47,17.628,-67.633,57.2,3.5,Puerto Rico region,1164398027
2006,11,19,22:43:11,18.241,-67.685,136.8,3.5,"Mona Passage, Puerto Rico",1163976191
2006,11,17,5:31:06,18.73,-66.7,70.5,3.7,Puerto Rico region,1163741466
2006,11,16,17:28:29,18.286,-67.874,120.9,3.5,"Mona Passage, Puerto Rico",1163698109
2006,10,27,15:55:25,17.769,-65.573,5,3.5,Puerto Rico region,1161964525
2006,10,24,1:58:07,18.176,-67.849,108.7,3.5,"Mona Passage, Puerto Rico",1161655087
2006,9,22,12:06:03,18.625,-64.554,25.3,3.5,Virgin Islands region,1158926763
2006,9,16,13:40:04,18.164,-67.985,105.5,3.5,"Mona Passage, Puerto Rico",1158414004
2006,8,28,23:37:55,18.14,-67.942,104.2,3.5,"Mona Passage, Puerto Rico",1156808275
2006,8,19,5:56:42,18.018,-67.793,115.2,3.6,Puerto Rico region,1155967002
2006,8,4,18:28:16,18.155,-67.793,179.2,3.6,"Mona Passage, Puerto Rico",1154716096
2006,7,27,2:54:16,18.367,-64.613,132.6,3.6,Virgin Islands region,1153968856
2006,7,22,23:40:00,18.38,-66.208,116.4,3.8,"San Juan urban area, Puerto Rico",1153611600
2006,6,29,22:27:36,18.651,-65.157,25.4,3.5,Puerto Rico region,1151620056
2006,6,29,9:12:27,18.207,-67.433,10,4,"Mona Passage, Puerto Rico",1151572347
2006,6,28,22:12:58,18.655,-65.149,25.3,3.5,Puerto Rico region,1151532778
2006,6,3,18:46:49,17.972,-65.576,41.6,3.5,Puerto Rico region,1149360409
2006,5,24,16:38:55,18.181,-65.9,147.6,4,Puerto Rico,1148488735
2006,4,30,21:33:19,18.049,-67.764,180.8,3.7,"Mona Passage, Puerto Rico",1146432799
2006,4,1,9:17:46,18.314,-67.954,117.1,3.7,"Mona Passage, Dominican Republic",1143883066
2006,3,13,6:16:48,18.354,-67.931,108.6,3.5,"Mona Passage, Dominican Republic",1142230608
2006,3,7,7:01:50,18.282,-67.925,115.7,3.6,"Mona Passage, Puerto Rico",1141714910
2006,2,19,9:18:09,18.178,-64.962,135.4,3.5,Virgin Islands region,1140340689
2006,2,11,5:10:25,18.575,-67.99,115.5,3.7,Mona Passage,1139634625
2006,2,2,15:27:28,18.4,-67.418,8.8,3.5,"Mona Passage, Puerto Rico",1138894048
2006,1,16,4:23:00,18.738,-65.07,47.1,3.6,Virgin Islands region,1137385380
2006,1,13,4:10:17,18.685,-65.038,54.5,4.2,Virgin Islands region,1137125417
2005,11,26,20:21:07,18.133,-67.647,148.9,3.7,"Mona Passage, Puerto Rico",1133036467
2005,9,17,10:48:47,18.716,-64.99,7.7,4.3,Virgin Islands region,1126954127
2005,9,1,4:20:45,18.054,-67.759,55.8,3.5,"Mona Passage, Puerto Rico",1125548445
2005,8,22,12:51:24,18.285,-65.412,120.1,4.2,Puerto Rico region,1124715084
2005,7,20,2:11:40,18.284,-67.439,125.3,3.5,"Mona Passage, Puerto Rico",1121825500
2005,7,9,3:09:52,18.167,-67.847,106.3,3.5,"Mona Passage, Puerto Rico",1120878592
2005,7,1,16:23:37,17.949,-67.91,42.9,3.5,Puerto Rico region,1120235017
2005,6,27,7:29:51,18.108,-67.96,99.6,3.6,"Mona Passage, Puerto Rico",1119857391
2005,6,7,15:48:56,18.54,-66.082,106.6,3.5,Puerto Rico region,1118159336
2005,5,10,7:19:02,18.591,-67.099,83.7,3.5,Puerto Rico region,1115709542
2005,3,27,8:54:39,18.593,-65.046,66.1,3.6,Virgin Islands region,1111913679
2005,2,16,8:51:10,17.917,-65.433,13.3,3.5,Puerto Rico region,1108543870
2005,1,6,21:00:25,18.228,-64.566,153.8,3.8,Virgin Islands region,1105045225
2005,1,2,21:56:22,18.741,-64.709,14.1,3.7,Virgin Islands region,1104702982
2004,12,11,19:45:46,18.651,-64.702,54.7,5.2,Virgin Islands region,1102794346
2004,11,21,3:34:40,18.386,-66.074,117.6,3.6,"San Juan urban area, Puerto Rico",1101008080
2004,9,15,14:53:51,18.632,-64.502,25.2,3.6,Virgin Islands region,1095260031
2004,8,14,14:49:56,18.568,-64.593,119.2,3.5,Virgin Islands region,1092494996
2004,4,12,4:25:31,18.268,-65.791,142.1,3.7,Puerto Rico,1081743931
2004,3,31,22:29:36,18.588,-66.878,120.5,4.4,Puerto Rico region,1080772176
2004,2,23,0:02:08,18.336,-67.995,178.2,3.5,"Mona Passage, Dominican Republic",1077494528
2004,2,11,8:13:47,18.575,-64.739,107,3.6,Virgin Islands region,1076487227
2004,1,21,11:13:14,18.638,-67.655,93.5,3.7,Puerto Rico region,1074683594
2004,1,16,21:13:17,18.73,-66.724,83.5,4,Puerto Rico region,1074287597
2004,1,10,5:19:54,17.601,-65.233,22,3.7,Puerto Rico region,1073711994
2004,1,8,10:46:19,18.654,-67.359,90.2,3.7,Puerto Rico region,1073558779
2003,12,14,20:51:57,18.667,-66.365,66.2,3.7,Puerto Rico region,1071435117
2003,8,20,18:21:50,18.596,-64.576,125.9,3.9,Virgin Islands region,1061403710
2003,8,16,3:14:27,18.165,-65.214,0.6,3.7,Puerto Rico region,1061003667
2003,8,11,12:22:29,18.628,-66.783,20.7,3.8,Puerto Rico region,1060604549
2003,8,5,22:01:47,18.247,-67.646,130.7,3.5,"Mona Passage, Puerto Rico",1060120907
2003,7,28,19:42:10,18.723,-64.725,64.1,3.9,Virgin Islands region,1059421330
2003,7,8,19:07:00,18.088,-67.194,49.5,4.1,"Mona Passage, Puerto Rico",1057691220
2003,5,7,12:57:01,18.65,-65.003,116.2,4.3,Virgin Islands region,1052312221
2003,3,24,13:14:30,18.155,-66.103,24,3.5,Puerto Rico,1048511670
2003,3,23,23:16:33,18.005,-67.155,0.8,3.5,Puerto Rico,1048461393
2003,3,22,18:25:42,17.988,-67.218,1.6,4.2,"Mona Passage, Puerto Rico",1048357542
2003,3,3,4:16:54,18.24,-67.702,152.3,3.8,"Mona Passage, Puerto Rico",1046665014
2003,2,18,10:00:50,18.724,-64.787,24.9,3.8,Virgin Islands region,1045562450
2003,2,8,20:35:24,18.711,-65.164,70.6,3.5,Puerto Rico region,1044736524
2003,2,8,6:33:02,18.69,-64.789,58.9,3.7,Virgin Islands region,1044685982
2003,1,20,5:34:07,18.089,-64.935,10.2,3.9,Virgin Islands region,1043040847
2003,1,12,20:02:51,18.729,-65.032,46.5,4,Virgin Islands region,1042401771
2002,12,23,4:04:02,18.409,-64.664,33.3,3.6,Virgin Islands region,1040616242
2002,12,21,16:37:06,18.672,-64.907,66.2,3.5,Virgin Islands region,1040488626
2002,12,19,6:02:34,18.56,-66.122,78.4,3.5,Puerto Rico region,1040277754
2002,12,18,21:49:58,18.145,-67.88,116.6,3.5,"Mona Passage, Puerto Rico",1040248198
2002,12,14,8:52:52,18.594,-66.376,100.7,3.7,Puerto Rico region,1039855972
2002,12,1,9:00:33,18.026,-64.871,18,3.9,Virgin Islands region,1038733233
2002,12,1,8:52:32,18.094,-64.657,25.1,4.1,Virgin Islands region,1038732752
2002,11,16,3:59:22,18.433,-66.243,110.9,3.8,Puerto Rico,1037419162
2002,11,5,19:52:50,18.206,-67.17,24.6,3.5,"Mona Passage, Puerto Rico",1036525970
2002,10,27,9:36:44,18.285,-67.625,85.9,3.5,"Mona Passage, Puerto Rico",1035711404
2002,10,26,10:52:30,17.955,-66.802,9.4,3.6,Puerto Rico region,1035629550
2002,10,14,19:41:49,17.99,-66.292,8,3.6,Puerto Rico,1034624509
2002,9,7,4:01:06,18.093,-66.178,2.1,3.5,Puerto Rico,1031371266
2002,8,16,9:50:45,18.201,-67.35,2.9,3.7,"Mona Passage, Puerto Rico",1029491445
2002,8,14,5:36:36,18.749,-64.697,106.4,3.8,Virgin Islands region,1029303396
2002,8,8,16:58:09,18.403,-66.854,135.4,3.6,Puerto Rico,1028825889
