SampleYear,SampleMonth,Period,Location,FilmDate,Transect,CoralCov,GorgCov,SpoCov,ZoanCov,OtherLiveCov,MacaCov,CalgCov,CyanCov,EACCov,NonLiveCov,UnkCov,BLCov,DisCov
2015,10,Annual,Coculus Rock,10/14/2015,1,6.39,0.00,6.14,0.00,0.26,61.89,0.00,0.00,14.83,10.49,0.00,0.00,0.00
2015,10,Annual,Coculus Rock,10/14/2015,2,8.92,1.91,5.31,0.85,0.00,67.73,0.42,0.00,4.67,9.13,1.06,0.00,0.00
2015,10,Annual,Coculus Rock,10/14/2015,3,6.83,2.20,8.81,0.00,0.00,66.08,0.22,0.22,4.85,10.57,0.22,0.00,0.00
2015,10,Annual,Coculus Rock,10/14/2015,4,15.38,2.56,5.13,0.00,0.00,48.72,0.00,0.85,10.26,16.88,0.21,0.00,0.00
2015,10,Annual,Coculus Rock,10/14/2015,5,15.04,1.55,5.09,0.22,0.00,48.01,0.00,0.22,6.86,22.57,0.44,0.66,0.00
2015,10,Annual,Coculus Rock,10/14/2015,6,13.72,2.88,8.19,0.22,0.00,60.18,0.66,0.00,4.20,9.73,0.22,0.00,0.00
2015,10,Annual,Flat Cay,10/14/2015,1,14.32,1.79,11.76,0.00,0.00,29.67,2.05,0.26,12.53,25.83,1.79,0.00,0.00
2015,10,Annual,Flat Cay,10/14/2015,2,19.41,1.47,8.60,0.00,0.00,25.55,5.90,0.74,15.48,21.87,0.98,0.00,0.00
2015,10,Annual,Flat Cay,10/14/2015,3,22.07,0.54,12.26,0.00,0.00,31.06,1.63,0.82,11.99,19.35,0.27,0.27,0.00
2015,10,Annual,Flat Cay,10/14/2015,4,15.72,0.00,10.84,0.00,0.27,34.42,4.34,0.00,7.59,24.39,2.44,0.00,0.00
2015,10,Annual,Flat Cay,10/14/2015,5,21.73,1.19,5.95,0.00,0.00,31.25,3.27,0.00,16.67,18.45,1.49,0.00,0.00
2015,10,Annual,Flat Cay,10/14/2015,6,27.03,1.08,5.41,0.00,0.00,36.49,4.86,0.00,14.32,10.00,0.81,0.00,0.00
2015,10,Annual,Seahorse Cottage Shoal,10/14/2015,1,20.05,3.81,5.08,0.00,0.00,52.79,4.06,0.51,12.18,1.52,0.00,0.00,0.00
2015,10,Annual,Seahorse Cottage Shoal,10/14/2015,2,17.52,2.44,3.67,0.00,0.00,49.29,6.72,1.02,15.27,3.46,0.61,0.00,0.00
2015,10,Annual,Seahorse Cottage Shoal,10/14/2015,3,15.31,2.09,3.48,0.00,0.00,52.20,4.18,0.00,9.98,12.53,0.23,0.00,0.00
2015,10,Annual,Seahorse Cottage Shoal,10/14/2015,4,11.25,2.81,2.81,0.00,0.26,61.64,5.63,0.00,11.51,3.84,0.26,0.00,0.00
2015,10,Annual,Seahorse Cottage Shoal,10/14/2015,5,18.97,2.47,3.51,0.00,0.00,48.25,6.19,0.21,12.58,7.63,0.21,0.21,0.00
2015,10,Annual,Seahorse Cottage Shoal,10/14/2015,6,16.17,2.34,2.98,0.00,0.43,41.06,5.96,0.21,21.49,8.09,1.28,0.00,0.00
2015,10,Annual,South Capella,10/15/2015,1,14.61,0.67,3.82,0.00,0.00,52.58,5.62,0.45,18.43,3.60,0.22,0.00,0.00
2015,10,Annual,South Capella,10/15/2015,2,13.29,0.20,4.91,0.00,0.00,51.74,5.93,1.23,11.45,10.84,0.41,0.20,0.00
2015,10,Annual,South Capella,10/15/2015,3,8.44,2.74,8.02,0.00,0.00,52.32,5.70,1.90,12.66,8.02,0.21,0.00,0.00
2015,10,Annual,South Capella,10/15/2015,4,11.41,0.41,4.48,0.00,0.00,50.71,10.59,0.41,20.16,1.83,0.00,0.20,0.00
2015,10,Annual,South Capella,10/15/2015,5,15.40,2.05,1.85,0.00,0.00,56.47,7.39,0.21,15.20,1.44,0.00,0.00,0.00
2015,10,Annual,South Capella,10/15/2015,6,14.85,0.54,2.86,0.00,0.00,61.00,6.08,0.00,14.13,0.54,0.00,0.00,0.00
2015,10,Annual,South Water,10/15/2015,1,3.61,2.97,4.88,0.00,0.00,56.90,5.52,2.97,17.62,5.52,0.00,0.00,0.00
2015,10,Annual,South Water,10/15/2015,2,3.94,0.25,6.90,0.00,0.00,51.48,6.90,1.72,25.12,3.69,0.00,0.00,0.00
2015,10,Annual,South Water,10/15/2015,3,2.33,1.16,5.23,0.00,0.00,49.61,8.53,3.49,21.90,7.75,0.00,0.00,0.00
2015,10,Annual,South Water,10/15/2015,4,4.47,0.64,4.47,0.00,0.00,50.21,6.60,2.13,27.66,3.40,0.43,0.21,0.00
2015,10,Annual,South Water,10/15/2015,5,4.62,1.39,5.54,0.00,0.00,57.04,6.93,2.77,20.32,1.39,0.00,0.46,0.00
2015,10,Annual,South Water,10/15/2015,6,2.59,1.94,2.80,0.00,0.00,55.17,7.11,2.16,26.08,1.94,0.22,0.00,0.00
2015,10,Annual,Coral Bay,10/16/2015,1,20.47,13.21,3.63,0.00,0.00,6.99,3.63,0.26,47.93,3.63,0.26,0.00,0.00
2015,10,Annual,Coral Bay,10/16/2015,2,29.65,12.79,4.36,0.00,0.87,4.94,1.16,0.00,45.64,0.29,0.29,0.00,0.00
2015,10,Annual,Coral Bay,10/16/2015,3,23.13,18.41,5.47,0.00,0.00,4.48,4.48,0.00,39.80,4.23,0.00,1.49,0.00
2015,10,Annual,Coral Bay,10/16/2015,4,17.80,9.60,13.28,0.00,1.41,5.65,1.13,0.28,44.07,6.21,0.56,0.00,0.00
2015,10,Annual,Coral Bay,10/16/2015,5,26.63,10.41,14.04,0.00,0.97,3.39,0.73,0.00,41.89,1.69,0.24,0.97,0.00
2015,10,Annual,Coral Bay,10/16/2015,6,24.20,13.70,10.79,0.00,0.00,2.33,0.58,0.29,46.36,1.46,0.29,0.00,0.00
2015,10,Annual,Fish Bay,10/16/2015,1,6.71,2.56,3.83,0.00,0.00,73.48,0.00,0.64,5.43,7.35,0.00,0.00,0.00
2015,10,Annual,Fish Bay,10/16/2015,2,2.39,4.30,2.86,0.00,0.00,75.18,0.00,5.01,5.73,3.58,0.95,0.00,0.00
2015,10,Annual,Fish Bay,10/16/2015,3,2.99,7.46,0.60,0.00,0.00,69.85,0.00,1.19,13.43,3.88,0.60,0.00,0.00
2015,10,Annual,Fish Bay,10/16/2015,4,9.43,19.18,0.94,0.31,0.00,37.11,0.00,0.94,21.70,10.38,0.00,0.00,0.00
2015,10,Annual,Fish Bay,10/16/2015,5,6.95,15.11,3.02,0.30,0.00,37.46,0.00,1.81,18.13,17.22,0.00,0.00,0.00
2015,10,Annual,Fish Bay,10/16/2015,6,15.69,4.74,0.73,0.00,0.00,34.31,0.00,0.36,26.28,17.88,0.00,0.00,0.00
2015,10,Annual,St James,10/16/2015,1,4.67,0.00,3.04,0.00,0.00,52.10,7.01,1.87,23.36,7.94,0.00,0.23,0.00
2015,10,Annual,St James,10/16/2015,2,6.85,0.00,4.31,0.00,0.00,58.32,6.26,0.59,20.55,2.94,0.20,0.00,0.20
2015,10,Annual,St James,10/16/2015,3,6.18,0.00,4.42,0.00,0.00,64.02,7.95,0.22,13.25,3.97,0.00,0.00,0.00
2015,10,Annual,St James,10/16/2015,4,7.02,0.66,2.85,0.00,0.00,62.06,7.89,0.44,15.57,3.51,0.00,0.22,0.00
2015,10,Annual,St James,10/16/2015,5,6.46,0.00,2.58,0.00,0.00,56.59,6.98,0.26,23.51,3.62,0.00,0.00,0.00
2015,10,Annual,St James,10/16/2015,6,6.32,1.58,2.71,0.00,0.23,66.37,7.45,0.45,12.87,2.03,0.00,0.00,0.00
2015,10,Annual,Meri Shoal,10/19/2015,1,35.93,0.00,3.49,0.00,0.00,37.78,5.95,0.00,16.22,0.41,0.21,0.00,0.00
2015,10,Annual,Meri Shoal,10/19/2015,2,22.45,1.04,1.25,0.00,0.00,45.74,10.40,1.66,17.46,0.00,0.00,0.00,0.00
2015,10,Annual,Meri Shoal,10/19/2015,3,38.28,0.00,1.56,0.00,0.00,34.77,8.98,0.20,15.63,0.00,0.59,0.00,0.00
2015,10,Annual,Meri Shoal,10/19/2015,4,39.76,2.17,0.48,0.00,0.00,39.28,8.43,0.24,8.92,0.24,0.48,0.00,0.00
2015,10,Annual,Meri Shoal,10/19/2015,5,28.54,0.23,0.46,0.00,0.00,39.95,14.38,0.23,15.30,0.68,0.23,0.00,0.23
2015,10,Annual,Meri Shoal,10/19/2015,6,28.60,2.81,0.18,0.00,0.00,39.65,10.88,0.53,17.02,0.18,0.18,0.00,0.00
2015,11,Annual,Grammanik Tiger FSA,11/4/2015,1,24.31,0.00,2.08,0.00,0.00,31.94,7.18,0.46,19.44,14.35,0.23,0.00,0.00
2015,11,Annual,Grammanik Tiger FSA,11/4/2015,2,28.04,0.00,2.39,0.00,0.00,41.52,12.83,1.09,13.70,0.43,0.00,0.43,0.00
2015,11,Annual,Grammanik Tiger FSA,11/4/2015,3,33.43,0.00,1.10,0.00,0.00,38.12,11.05,0.55,15.47,0.28,0.00,0.00,0.00
2015,11,Annual,Grammanik Tiger FSA,11/4/2015,4,27.02,0.84,1.95,0.00,0.00,43.45,6.69,0.00,17.27,2.23,0.56,0.00,0.00
2015,11,Annual,Grammanik Tiger FSA,11/4/2015,5,23.64,0.00,2.72,0.00,0.00,39.13,5.98,1.09,16.03,11.41,0.00,0.00,0.00
2015,11,Annual,Grammanik Tiger FSA,11/4/2015,6,38.78,0.32,2.56,0.00,0.00,42.31,3.21,1.60,8.33,2.88,0.00,0.00,0.00
2015,11,Annual,Brewers Bay,11/5/2015,1,40.00,0.50,10.50,0.00,0.00,20.00,2.25,0.50,22.00,4.00,0.25,0.00,0.00
2015,11,Annual,Brewers Bay,11/5/2015,2,32.68,1.13,6.48,0.00,0.00,20.85,1.97,2.25,25.92,8.73,0.00,0.85,0.00
2015,11,Annual,Brewers Bay,11/5/2015,3,26.12,0.00,4.75,0.00,0.00,28.50,2.90,0.26,30.34,6.86,0.26,0.53,0.00
2015,11,Annual,Brewers Bay,11/5/2015,4,30.38,0.32,2.22,0.00,0.95,30.06,3.16,0.63,26.27,6.01,0.00,0.63,0.00
2015,11,Annual,Brewers Bay,11/5/2015,5,40.44,0.25,4.17,0.00,0.00,24.26,2.70,1.23,25.00,1.72,0.25,0.00,0.00
2015,11,Annual,Brewers Bay,11/5/2015,6,12.96,0.00,5.32,0.00,0.00,27.31,0.46,2.31,40.28,11.34,0.00,0.00,0.00
2015,11,Annual,Hind Bank East FSA,11/12/2015,1,17.65,0.00,6.68,0.00,0.00,46.26,3.74,0.53,16.84,8.02,0.27,0.27,0.00
2015,11,Annual,Hind Bank East FSA,11/12/2015,2,17.87,3.23,1.74,0.00,0.00,48.64,3.47,0.00,16.87,8.19,0.00,0.25,0.00
2015,11,Annual,Hind Bank East FSA,11/12/2015,3,36.87,0.00,3.54,0.00,0.00,38.64,4.29,0.51,12.12,4.04,0.00,0.00,0.00
2015,11,Annual,Hind Bank East FSA,11/12/2015,4,15.22,1.90,11.68,0.00,0.00,42.12,2.99,0.00,14.67,11.14,0.27,0.00,0.00
2015,11,Annual,Hind Bank East FSA,11/12/2015,5,12.44,0.98,2.68,0.00,0.00,57.56,5.37,0.00,15.37,5.61,0.00,0.24,0.00
2015,11,Annual,Hind Bank East FSA,11/12/2015,6,10.93,0.70,3.72,0.00,0.00,54.19,4.42,0.23,17.67,8.14,0.00,0.00,0.00
2015,11,Annual,College Shoal East,11/13/2015,1,35.71,0.00,1.48,0.00,0.00,35.71,7.39,0.00,18.97,0.49,0.25,0.99,0.00
2015,11,Annual,College Shoal East,11/13/2015,2,34.56,0.00,0.74,0.00,0.00,42.89,4.66,0.49,14.46,2.21,0.00,0.74,0.00
2015,11,Annual,College Shoal East,11/13/2015,3,37.70,0.52,1.83,0.00,0.00,39.27,5.76,0.00,10.99,3.93,0.00,0.00,0.00
2015,11,Annual,College Shoal East,11/13/2015,4,28.83,0.92,3.99,0.00,0.00,53.37,5.52,0.31,6.44,0.31,0.31,0.61,0.00
2015,11,Annual,College Shoal East,11/13/2015,5,34.97,0.00,1.37,0.00,0.27,46.45,6.28,0.00,10.66,0.00,0.00,0.27,0.00
2015,11,Annual,College Shoal East,11/13/2015,6,42.16,0.54,3.78,0.00,0.00,37.57,3.51,0.00,12.16,0.27,0.00,0.00,0.00
2015,11,Annual,Ginsburg Fringe,11/13/2015,1,21.15,0.30,4.83,0.00,0.30,33.84,8.46,0.30,20.85,9.67,0.30,0.30,0.00
2015,11,Annual,Ginsburg Fringe,11/13/2015,2,19.15,0.00,9.73,0.00,0.30,39.82,5.47,0.00,18.24,7.29,0.00,0.61,0.00
2015,11,Annual,Ginsburg Fringe,11/13/2015,3,24.27,0.97,2.27,0.00,0.00,37.54,11.33,0.32,18.45,4.85,0.00,0.00,0.00
2015,11,Annual,Ginsburg Fringe,11/13/2015,4,30.69,1.38,2.41,0.00,0.00,36.90,6.90,0.00,21.38,0.00,0.34,1.03,0.00
2015,11,Annual,Ginsburg Fringe,11/13/2015,5,26.89,0.26,1.57,0.00,0.00,30.29,6.53,0.00,32.64,1.83,0.00,1.04,0.00
2015,11,Annual,Ginsburg Fringe,11/13/2015,6,58.33,0.00,2.33,0.00,0.00,19.33,2.00,0.00,18.00,0.00,0.00,0.33,0.00
2015,11,Annual,Botany Bay,11/17/2015,1,16.71,7.85,8.10,0.00,0.00,45.82,0.76,0.25,18.23,2.28,0.00,0.00,0.00
2015,11,Annual,Botany Bay,11/17/2015,2,6.65,4.26,4.26,0.00,0.00,63.30,1.33,1.06,18.09,1.06,0.00,0.00,0.00
2015,11,Annual,Botany Bay,11/17/2015,3,8.67,3.06,5.36,0.00,0.00,48.98,4.34,0.77,26.79,1.79,0.26,0.00,0.00
2015,11,Annual,Botany Bay,11/17/2015,4,7.79,7.54,2.43,1.46,0.00,46.47,3.16,3.16,24.33,3.16,0.49,0.00,0.00
2015,11,Annual,Botany Bay,11/17/2015,5,10.57,1.14,2.29,0.00,0.57,52.57,12.00,0.29,20.00,0.00,0.57,0.00,0.00
2015,11,Annual,Botany Bay,11/17/2015,6,14.14,0.00,2.83,0.00,0.00,54.76,7.20,0.00,20.57,0.00,0.51,0.00,0.00
2015,11,Annual,Magens Bay,11/17/2015,1,0.51,3.30,6.85,0.00,0.25,45.94,0.00,0.00,18.78,23.86,0.51,0.00,0.00
2015,11,Annual,Magens Bay,11/17/2015,2,2.80,6.87,6.11,0.00,0.51,42.49,0.00,0.00,15.27,25.70,0.25,0.00,0.00
2015,11,Annual,Magens Bay,11/17/2015,3,7.21,6.01,10.58,0.00,0.00,43.51,0.00,1.20,14.66,16.11,0.72,0.00,0.00
2015,11,Annual,Magens Bay,11/17/2015,4,4.04,13.38,4.80,0.00,0.00,49.24,0.00,2.02,14.14,11.62,0.76,0.00,0.00
2015,11,Annual,Magens Bay,11/17/2015,5,2.90,5.31,4.59,0.00,0.00,40.82,0.24,0.72,27.05,18.36,0.00,0.00,0.00
2015,11,Annual,Magens Bay,11/17/2015,6,3.99,7.98,3.77,0.00,0.22,26.39,0.22,1.55,19.73,36.14,0.00,0.00,0.00
2015,11,Annual,Savana,11/17/2015,1,3.87,10.79,3.26,0.00,0.00,54.79,0.00,0.00,13.65,13.65,0.00,0.00,0.00
2015,11,Annual,Savana,11/17/2015,2,4.10,6.15,2.05,1.03,0.00,67.44,0.00,0.00,10.77,7.95,0.51,0.00,0.00
2015,11,Annual,Savana,11/17/2015,3,16.67,8.96,0.00,0.00,0.00,56.72,0.25,0.00,12.69,4.73,0.00,0.00,0.00
2015,11,Annual,Savana,11/17/2015,4,6.71,7.32,0.30,0.00,0.00,74.70,0.00,0.00,6.40,4.27,0.30,0.00,0.00
2015,11,Annual,Savana,11/17/2015,5,6.69,5.41,1.27,1.59,0.00,61.15,0.00,0.00,9.87,13.69,0.32,0.00,0.00
2015,11,Annual,Savana,11/17/2015,6,8.09,11.49,0.64,0.00,0.21,62.34,0.43,0.00,7.45,9.36,0.00,0.85,0.00
2016,10,Annual,Black Point,10/3/2016,1,8.43,3.28,8.90,0.00,0.00,31.38,0.00,3.75,39.81,4.45,0.00,0.00,0.00
2016,10,Annual,Black Point,10/3/2016,2,19.39,3.67,11.02,0.00,0.00,25.10,0.20,2.24,27.35,10.61,0.41,0.00,0.00
2016,10,Annual,Black Point,10/3/2016,3,25.60,2.41,12.69,0.00,0.00,26.91,0.22,7.22,22.32,2.19,0.44,0.22,0.00
2016,10,Annual,Black Point,10/3/2016,4,19.56,2.44,13.33,0.00,0.22,28.67,0.22,4.22,24.44,6.44,0.44,0.00,0.00
2016,10,Annual,Black Point,10/3/2016,5,13.50,2.06,9.61,0.00,0.00,31.35,1.14,11.67,27.69,2.52,0.46,0.00,0.00
2016,10,Annual,Black Point,10/3/2016,6,22.86,2.78,10.14,0.00,0.40,20.28,0.99,7.55,27.83,7.16,0.00,0.00,0.00
2016,10,Annual,Flat Cay,10/4/2016,1,13.79,0.47,7.68,0.00,0.00,34.01,0.00,1.41,25.71,14.11,2.82,0.00,0.00
2016,10,Annual,Flat Cay,10/4/2016,2,16.22,0.62,9.65,0.00,0.00,27.10,0.00,6.98,23.00,14.17,2.26,0.00,0.00
2016,10,Annual,Flat Cay,10/4/2016,3,21.58,0.00,9.76,0.00,0.00,28.71,0.56,5.25,24.20,7.32,2.63,0.19,0.00
2016,10,Annual,Flat Cay,10/4/2016,4,18.55,0.19,12.06,0.00,0.00,21.89,0.00,6.12,30.43,9.46,1.30,0.00,0.00
2016,10,Annual,Flat Cay,10/4/2016,5,20.27,1.54,6.37,0.00,0.00,25.10,0.00,3.67,33.01,8.69,1.35,0.00,0.00
2016,10,Annual,Flat Cay,10/4/2016,6,25.00,1.04,3.99,0.00,0.00,33.16,0.17,2.95,28.82,4.51,0.35,0.00,0.00
2016,10,Annual,Coculus Rock,10/6/2016,1,9.23,0.37,7.75,1.48,0.74,25.09,0.74,0.74,49.45,4.06,0.37,0.00,0.00
2016,10,Annual,Coculus Rock,10/6/2016,2,14.63,1.22,7.62,0.91,0.00,42.68,2.74,0.00,28.66,0.91,0.61,0.00,0.00
2016,10,Annual,Coculus Rock,10/6/2016,3,13.10,2.08,5.36,0.89,0.00,41.96,0.30,0.30,33.04,2.38,0.60,0.60,0.00
2016,10,Annual,Coculus Rock,10/6/2016,4,15.71,1.14,5.71,0.00,0.00,31.71,0.29,0.29,44.29,0.86,0.00,0.29,0.00
2016,10,Annual,Coculus Rock,10/6/2016,5,12.62,2.46,2.46,0.31,0.31,30.77,0.31,0.31,48.31,1.54,0.62,1.23,0.00
2016,10,Annual,Coculus Rock,10/6/2016,6,12.41,3.38,5.26,0.00,0.00,48.87,0.00,0.00,29.70,0.38,0.00,0.00,0.00
2016,10,Annual,Seahorse Cottage Shoal,10/6/2016,1,20.86,1.59,3.40,0.00,0.00,47.85,2.72,0.00,23.58,0.00,0.00,0.00,0.00
2016,10,Annual,Seahorse Cottage Shoal,10/6/2016,2,14.12,3.95,2.82,0.00,0.00,54.43,3.20,0.00,21.47,0.00,0.00,0.38,0.00
2016,10,Annual,Seahorse Cottage Shoal,10/6/2016,3,12.10,1.91,5.10,0.00,0.00,45.22,1.27,0.00,25.27,9.13,0.00,0.21,0.00
2016,10,Annual,Seahorse Cottage Shoal,10/6/2016,4,14.07,5.00,2.96,0.00,0.00,51.85,4.26,0.00,18.89,2.59,0.37,0.00,0.00
2016,10,Annual,Seahorse Cottage Shoal,10/6/2016,5,18.27,1.57,2.75,0.00,0.00,45.97,2.36,0.00,25.74,3.34,0.00,0.20,0.00
2016,10,Annual,Seahorse Cottage Shoal,10/6/2016,6,18.32,3.63,3.24,0.00,0.00,38.17,2.48,0.00,30.34,3.82,0.00,0.00,0.00
2016,10,Annual,Buck Island STX,10/11/2016,1,4.23,12.99,1.21,0.00,0.00,3.32,2.11,13.90,42.30,19.94,0.00,0.00,0.00
2016,10,Annual,Buck Island STX,10/11/2016,2,2.76,15.95,0.92,0.00,0.31,5.21,0.31,10.74,40.80,21.47,1.53,0.00,0.00
2016,10,Annual,Buck Island STX,10/11/2016,3,5.45,16.35,0.96,0.00,0.00,4.17,1.92,11.54,40.06,17.95,1.60,0.00,0.00
2016,10,Annual,Buck Island STX,10/11/2016,4,9.51,12.68,2.46,0.00,0.00,4.23,1.06,17.25,34.86,17.61,0.35,0.00,0.00
2016,10,Annual,Buck Island STX,10/11/2016,5,4.21,10.68,0.97,0.00,0.00,5.50,0.00,15.53,30.74,31.72,0.65,0.00,0.00
2016,10,Annual,Buck Island STX,10/11/2016,6,6.13,13.21,0.00,0.00,0.00,7.55,0.47,19.81,33.96,18.40,0.47,0.00,0.00
2016,10,Annual,Castle,10/11/2016,1,13.57,15.71,3.21,0.00,0.36,23.57,0.36,3.21,35.00,3.57,1.43,0.00,0.00
2016,10,Annual,Castle,10/11/2016,2,14.79,8.95,2.72,0.39,0.00,38.13,0.00,1.56,31.91,0.00,1.56,0.00,0.00
2016,10,Annual,Castle,10/11/2016,3,11.64,3.58,2.39,0.00,0.00,45.07,2.09,3.88,29.25,1.19,0.90,0.00,0.00
2016,10,Annual,Castle,10/11/2016,4,5.56,0.26,4.50,0.00,0.00,42.06,3.70,3.44,39.42,0.00,1.06,0.00,0.00
2016,10,Annual,Castle,10/11/2016,5,19.49,1.98,6.21,0.00,0.00,30.51,0.56,0.56,37.01,2.82,0.85,0.00,0.00
2016,10,Annual,Castle,10/11/2016,6,28.93,2.52,8.18,0.00,0.00,31.76,0.63,2.83,22.96,0.63,1.57,0.31,0.00
2016,10,Annual,Lang Bank Red Hind FSA,10/11/2016,1,6.99,2.80,13.29,0.00,0.00,12.59,3.50,15.38,43.71,0.70,1.05,0.00,0.00
2016,10,Annual,Lang Bank Red Hind FSA,10/11/2016,2,10.40,3.20,5.60,0.00,0.00,11.73,4.00,22.67,36.80,4.53,1.07,0.00,0.00
2016,10,Annual,Lang Bank Red Hind FSA,10/11/2016,3,8.22,9.25,8.90,0.00,0.00,10.96,1.71,14.38,43.15,2.74,0.68,0.00,0.00
2016,10,Annual,Lang Bank Red Hind FSA,10/11/2016,4,10.68,9.79,10.09,0.00,0.00,8.01,2.97,10.39,43.32,4.75,0.00,0.30,0.00
2016,10,Annual,Lang Bank Red Hind FSA,10/11/2016,5,20.77,5.28,4.23,0.00,0.00,13.73,3.52,21.13,30.28,1.06,0.00,0.00,0.00
2016,10,Annual,Lang Bank Red Hind FSA,10/11/2016,6,13.38,11.62,3.87,0.00,0.00,14.08,2.82,22.89,30.28,1.06,0.00,0.35,0.00
2016,10,Annual,Cane Bay,10/12/2016,1,1.92,3.46,7.69,0.00,0.38,36.15,0.00,0.77,43.85,1.92,3.85,0.00,0.00
2016,10,Annual,Cane Bay,10/12/2016,2,13.36,1.91,6.11,0.00,0.00,39.31,0.00,4.96,29.77,0.00,4.58,0.00,0.00
2016,10,Annual,Cane Bay,10/12/2016,3,11.55,4.62,7.92,0.00,0.66,26.40,0.33,3.96,39.93,2.31,2.31,0.00,0.00
2016,10,Annual,Cane Bay,10/12/2016,4,20.17,0.00,3.17,0.00,0.00,31.41,0.86,4.03,35.16,3.17,2.02,0.00,0.00
2016,10,Annual,Cane Bay,10/12/2016,5,10.57,0.77,4.38,0.00,0.26,38.14,0.00,2.32,40.46,2.58,0.52,0.00,0.00
2016,10,Annual,Cane Bay,10/12/2016,6,20.44,0.83,4.70,0.00,0.00,30.94,0.28,0.55,34.81,3.87,3.59,0.28,0.00
2016,10,Annual,Cane Bay Deep,10/12/2016,1,8.08,2.40,6.59,0.00,0.00,28.14,0.90,1.20,15.87,35.03,1.80,0.00,0.00
2016,10,Annual,Cane Bay Deep,10/12/2016,2,19.07,0.00,10.57,0.00,0.00,20.88,1.03,1.55,21.39,23.97,1.55,1.03,0.00
2016,10,Annual,Cane Bay Deep,10/12/2016,3,13.58,2.26,13.58,0.00,0.00,15.85,0.38,0.38,24.15,27.17,2.64,0.38,0.00
2016,10,Annual,Cane Bay Deep,10/12/2016,4,3.20,1.87,10.40,0.00,0.00,17.60,0.53,1.33,30.13,28.00,6.93,0.00,0.00
2016,10,Annual,Cane Bay Deep,10/12/2016,5,12.07,1.72,7.93,0.00,0.00,17.93,0.00,0.00,18.97,38.97,2.41,0.00,0.00
2016,10,Annual,Cane Bay Deep,10/12/2016,6,9.22,4.10,9.56,0.00,0.00,13.65,0.00,0.00,29.01,34.13,0.34,0.00,0.00
2016,10,Annual,Sprat Hole,10/12/2016,1,12.30,1.37,6.61,0.00,0.00,35.76,3.64,0.68,35.99,1.82,1.82,0.00,0.00
2016,10,Annual,Sprat Hole,10/12/2016,2,16.57,0.55,2.21,0.00,0.00,30.66,4.97,0.55,30.39,12.98,1.10,0.00,0.00
2016,10,Annual,Sprat Hole,10/12/2016,3,6.44,2.23,1.73,0.00,0.00,19.55,1.73,1.24,25.74,41.09,0.25,0.00,0.00
2016,10,Annual,Sprat Hole,10/12/2016,4,7.50,0.83,4.17,0.00,0.00,14.72,1.94,0.28,22.50,48.06,0.00,0.28,0.00
2016,10,Annual,Sprat Hole,10/12/2016,5,21.73,8.93,2.08,0.00,0.30,28.27,3.27,0.60,26.79,7.14,0.89,0.00,0.00
2016,10,Annual,Sprat Hole,10/12/2016,6,14.97,7.63,2.26,0.00,0.00,35.03,4.80,0.56,24.58,9.04,1.13,0.00,0.00
2016,10,Annual,Great Pond,10/13/2016,1,10.76,0.24,2.20,0.49,0.98,13.94,28.12,2.93,38.39,0.24,1.71,0.00,0.00
2016,10,Annual,Great Pond,10/13/2016,2,10.33,0.54,0.82,0.27,0.00,30.98,19.29,0.00,35.87,0.27,1.63,0.00,0.00
2016,10,Annual,Great Pond,10/13/2016,3,8.29,0.00,1.42,0.47,0.00,25.59,20.85,0.24,38.63,0.00,4.50,0.00,0.00
2016,10,Annual,Great Pond,10/13/2016,4,7.49,0.72,0.97,1.21,0.00,22.22,6.28,0.24,58.70,0.48,1.69,0.00,0.00
2016,10,Annual,Great Pond,10/13/2016,5,5.13,0.37,1.83,0.37,0.00,17.58,4.03,0.00,68.50,0.73,1.47,0.00,0.00
2016,10,Annual,Great Pond,10/13/2016,6,9.64,0.43,1.71,0.00,0.00,21.41,6.21,0.00,58.89,0.00,1.71,0.00,0.00
2016,10,Annual,Jacks Bay,10/13/2016,1,2.49,0.00,2.49,0.00,0.00,53.87,0.00,8.98,29.93,0.00,2.24,0.00,0.00
2016,10,Annual,Jacks Bay,10/13/2016,2,5.88,3.84,2.56,0.00,0.51,44.76,0.51,14.32,26.09,0.00,1.53,0.00,0.00
2016,10,Annual,Jacks Bay,10/13/2016,3,4.87,1.55,1.99,0.00,0.00,43.58,0.00,21.68,23.45,0.88,1.99,0.00,0.00
2016,10,Annual,Jacks Bay,10/13/2016,4,3.30,1.89,1.42,0.00,0.00,41.75,0.00,18.40,30.90,0.00,2.36,0.00,0.00
2016,10,Annual,Jacks Bay,10/13/2016,5,6.29,3.14,1.71,0.00,0.00,38.00,0.00,10.00,39.71,1.14,0.00,0.00,0.00
2016,10,Annual,Jacks Bay,10/13/2016,6,3.31,3.51,0.41,0.00,0.00,46.07,0.21,12.40,33.06,0.21,0.83,0.00,0.00
2016,10,Annual,Lang Bank EEMP,10/13/2016,1,14.29,5.45,7.79,0.00,0.00,14.81,1.82,12.73,36.36,5.97,0.78,0.00,0.00
2016,10,Annual,Lang Bank EEMP,10/13/2016,2,23.61,4.51,3.45,0.00,0.00,16.98,3.98,11.67,25.20,8.75,1.86,0.00,0.00
2016,10,Annual,Lang Bank EEMP,10/13/2016,3,11.17,1.74,5.96,0.00,0.00,20.84,5.71,14.39,35.48,3.72,0.99,0.00,0.00
2016,10,Annual,Lang Bank EEMP,10/13/2016,4,18.28,2.42,9.68,0.00,0.00,23.39,4.30,13.17,28.23,0.00,0.54,0.00,0.00
